Date/Time,Temperature(S1),Temperature(S2),Humidity(S1)(%),Humidity(S2)(%),Average_Temp,Average_Humidity
2022-07-17T09:12:30,,25.9,,48.5,25.9,48.5
2022-07-17T09:12:35,26.0,26.0,47.8,48.6,26.0,48.2
2022-07-17T09:12:41,26.0,25.9,47.7,48.7,25.95,48.2
2022-07-17T09:12:46,26.1,25.9,47.8,49.0,26.0,48.4
2022-07-17T09:12:52,26.1,26.0,47.8,48.7,26.05,48.25
2022-07-17T09:12:57,26.0,26.0,48.1,49.0,26.0,48.55
2022-07-17T09:13:03,26.1,26.0,48.1,48.9,26.05,48.5
2022-07-17T09:13:08,26.1,25.9,48.0,48.9,26.0,48.45
2022-07-17T09:13:14,26.0,25.9,47.7,48.7,25.95,48.2
2022-07-17T09:13:19,26.1,26.0,47.9,48.6,26.05,48.25
2022-07-17T09:13:25,26.1,25.9,47.6,48.4,26.0,48.0
2022-07-17T09:13:30,26.1,25.9,47.8,48.6,26.0,48.2
2022-07-17T09:13:36,26.1,26.0,47.5,48.8,26.05,48.15
2022-07-17T09:13:41,26.1,26.0,47.8,49.1,26.05,48.45
2022-07-17T09:13:47,26.1,26.0,47.8,48.8,26.05,48.3
2022-07-17T09:13:53,26.2,26.0,47.8,48.5,26.1,48.15
2022-07-17T09:13:58,26.1,26.0,47.5,48.5,26.05,48.0
2022-07-17T09:14:04,26.1,25.9,47.3,48.6,26.0,47.95
2022-07-17T09:14:09,26.0,26.0,47.5,48.6,26.0,48.05
2022-07-17T09:14:15,26.1,26.0,47.1,48.7,26.05,47.9
2022-07-17T09:14:20,26.0,25.9,47.4,48.6,25.95,48.0
2022-07-17T09:14:26,26.0,25.9,47.8,48.3,25.95,48.05
2022-07-17T09:14:31,26.0,25.9,47.4,48.4,25.95,47.9
2022-07-17T09:14:37,26.1,25.9,47.3,48.1,26.0,47.7
2022-07-17T09:14:42,26.1,25.9,47.3,48.7,26.0,48.0
2022-07-17T09:14:48,26.0,25.9,47.1,48.4,25.95,47.75
2022-07-17T09:14:53,26.0,25.9,47.4,48.6,25.95,48.0
2022-07-17T09:14:59,26.1,25.9,47.5,48.6,26.0,48.05
2022-07-17T09:15:04,26.2,26.0,47.3,48.5,26.1,47.9
2022-07-17T09:15:10,26.0,26.0,47.5,48.8,26.0,48.15
2022-07-17T09:15:15,26.0,26.0,47.5,48.7,26.0,48.1
2022-07-17T09:15:21,26.1,26.0,47.0,48.6,26.05,47.8
2022-07-17T09:15:26,26.1,26.0,47.1,48.2,26.05,47.65
2022-07-17T09:15:32,26.1,26.0,47.4,48.4,26.05,47.9
2022-07-17T09:15:37,26.1,26.0,47.1,48.4,26.05,47.75
2022-07-17T09:15:43,26.0,26.0,47.3,48.6,26.0,47.95
2022-07-17T09:15:49,26.0,25.9,47.2,48.3,25.95,47.75
2022-07-17T09:15:54,26.1,26.0,47.5,48.5,26.05,48.0
2022-07-17T09:16:00,26.1,26.0,47.3,48.5,26.05,47.9
2022-07-17T09:16:05,26.1,26.1,47.2,48.5,26.1,47.85
2022-07-17T09:16:11,26.1,26.0,47.1,48.3,26.05,47.7
2022-07-17T09:16:16,26.1,26.0,47.1,48.7,26.05,47.9
2022-07-17T09:16:22,26.1,26.0,47.0,48.5,26.05,47.75
2022-07-17T09:16:27,26.1,26.0,47.2,48.0,26.05,47.6
2022-07-17T09:16:33,26.1,26.0,47.4,48.3,26.05,47.85
2022-07-17T09:16:38,26.2,26.1,47.1,48.4,26.15,47.75
2022-07-17T09:16:44,26.2,26.0,47.0,48.5,26.1,47.75
2022-07-17T09:16:49,26.2,26.0,47.2,48.4,26.1,47.8
2022-07-17T09:16:56,26.2,26.0,47.0,48.5,26.1,47.75
2022-07-17T09:17:01,26.2,26.0,47.4,48.7,26.1,48.05
2022-07-17T09:17:07,26.2,26.0,47.2,48.5,26.1,47.85
2022-07-17T09:17:12,26.2,26.1,47.1,48.3,26.15,47.7
2022-07-17T09:17:18,26.2,26.1,47.2,48.5,26.15,47.85
2022-07-17T09:17:23,26.1,26.1,47.4,48.4,26.1,47.9
2022-07-17T09:17:29,26.1,26.1,47.0,48.3,26.1,47.65
2022-07-17T09:17:34,26.1,26.1,47.2,48.6,26.1,47.9
2022-07-17T09:17:40,26.1,26.0,46.8,48.2,26.05,47.5
2022-07-17T09:17:45,26.2,26.0,46.7,48.3,26.1,47.5
2022-07-17T09:17:51,26.1,26.1,46.7,48.3,26.1,47.5
2022-07-17T09:17:56,26.1,26.0,46.8,48.0,26.05,47.4
2022-07-17T09:18:02,26.1,26.0,46.9,47.9,26.05,47.4
2022-07-17T09:18:08,26.1,26.1,47.0,48.1,26.1,47.55
2022-07-17T09:18:13,26.2,26.0,47.2,48.4,26.1,47.8
2022-07-17T09:18:19,26.2,26.0,47.1,48.4,26.1,47.75
2022-07-17T09:18:24,26.1,26.0,47.2,48.1,26.05,47.65
2022-07-17T09:18:30,26.2,26.0,47.5,48.7,26.1,48.1
2022-07-17T09:18:35,26.2,26.1,47.3,48.4,26.15,47.85
2022-07-17T09:18:41,26.1,26.1,47.0,48.3,26.1,47.65
2022-07-17T09:18:46,26.3,26.1,47.0,48.1,26.2,47.55
2022-07-17T09:18:52,26.2,26.1,46.8,48.4,26.15,47.6
2022-07-17T09:18:57,26.2,26.1,46.6,48.1,26.15,47.35
2022-07-17T09:19:03,26.2,26.1,46.6,48.1,26.15,47.35
2022-07-17T09:19:08,26.2,26.1,46.8,48.2,26.15,47.5
2022-07-17T09:19:14,26.2,,46.8,,26.2,46.8
2022-07-17T09:19:19,,26.1,,48.3,26.1,48.3
2022-07-17T09:19:25,26.3,26.1,47.1,48.4,26.2,47.75
2022-07-17T09:19:30,26.2,26.1,47.0,48.2,26.15,47.6
2022-07-17T09:19:36,26.2,26.1,47.3,48.4,26.15,47.85
2022-07-17T09:19:41,26.2,26.1,47.0,48.4,26.15,47.7
2022-07-17T09:19:47,26.2,26.1,47.0,48.2,26.15,47.6
2022-07-17T09:19:53,26.3,26.2,47.2,48.4,26.25,47.8
2022-07-17T09:19:58,26.2,26.1,47.3,48.6,26.15,47.95
2022-07-17T09:20:04,26.3,26.1,47.5,48.7,26.2,48.1
2022-07-17T09:20:09,26.2,26.1,47.2,48.2,26.15,47.7
2022-07-17T09:20:15,26.2,26.2,47.5,48.4,26.2,47.95
2022-07-17T09:20:20,26.2,26.1,47.4,48.5,26.15,47.95
2022-07-17T09:20:26,26.3,26.2,47.3,48.6,26.25,47.95
2022-07-17T09:20:31,26.2,26.2,47.5,48.6,26.2,48.05
2022-07-17T09:20:37,26.3,,47.6,,26.3,47.6
2022-07-17T09:20:42,26.3,26.1,47.1,48.3,26.2,47.7
2022-07-17T09:20:48,26.3,26.2,47.3,48.6,26.25,47.95
2022-07-17T09:20:53,26.4,26.2,46.6,48.6,26.3,47.6
2022-07-17T09:20:59,26.4,26.2,46.6,48.3,26.3,47.45
2022-07-17T09:21:04,26.3,26.2,47.0,48.3,26.25,47.65
2022-07-17T09:21:10,26.3,26.2,47.0,48.3,26.25,47.65
2022-07-17T09:21:15,26.3,26.3,47.0,48.6,26.3,47.8
2022-07-17T09:21:21,26.4,26.2,46.4,48.1,26.3,47.25
2022-07-17T09:21:26,26.3,26.3,46.8,48.2,26.3,47.5
2022-07-17T09:21:32,26.4,26.3,46.2,48.2,26.35,47.2
2022-07-17T09:21:37,26.4,26.2,46.0,48.0,26.3,47.0
2022-07-17T09:21:43,26.3,26.2,46.6,47.9,26.25,47.25
2022-07-17T09:21:49,26.4,26.2,45.7,47.9,26.3,46.8
2022-07-17T09:21:54,26.4,26.3,45.8,47.7,26.35,46.75
2022-07-17T09:22:00,26.3,,46.2,,26.3,46.2
2022-07-17T09:22:05,26.4,26.2,45.6,48.0,26.3,46.8
2022-07-17T09:22:11,26.3,26.2,46.6,47.8,26.25,47.2
2022-07-17T09:22:16,26.4,26.2,46.2,47.8,26.3,47.0
2022-07-17T09:22:22,26.3,26.1,46.5,48.2,26.2,47.35
2022-07-17T09:22:27,26.3,26.3,46.9,48.2,26.3,47.55
2022-07-17T09:22:33,26.3,26.2,46.7,48.1,26.25,47.4
2022-07-17T09:22:38,26.3,26.3,46.8,47.8,26.3,47.3
2022-07-17T09:22:44,26.4,26.3,46.3,48.1,26.35,47.2
2022-07-17T09:22:49,26.4,26.3,45.9,47.9,26.35,46.9
2022-07-17T09:22:55,26.4,26.2,46.0,47.9,26.3,46.95
2022-07-17T09:23:00,26.4,26.3,45.7,47.8,26.35,46.75
2022-07-17T09:23:06,26.3,,46.1,,26.3,46.1
2022-07-17T09:23:11,26.5,26.3,45.6,47.7,26.4,46.65
2022-07-17T09:23:17,26.4,26.3,45.6,47.8,26.35,46.7
2022-07-17T09:23:22,26.5,26.4,45.6,47.0,26.45,46.3
2022-07-17T09:23:28,26.4,26.3,45.7,47.4,26.35,46.55
2022-07-17T09:23:33,26.5,26.4,45.5,46.7,26.45,46.1
2022-07-17T09:23:39,26.6,26.4,45.5,47.1,26.5,46.3
2022-07-17T09:23:45,26.5,26.4,45.6,46.8,26.45,46.2
2022-07-17T09:23:50,26.5,26.4,45.5,46.8,26.45,46.15
2022-07-17T09:23:56,26.5,26.5,45.3,47.0,26.5,46.15
2022-07-17T09:24:01,26.5,26.5,45.3,46.9,26.5,46.1
2022-07-17T09:24:07,26.6,26.5,45.3,47.0,26.55,46.15
2022-07-17T09:24:12,26.6,26.5,45.5,46.8,26.55,46.15
2022-07-17T09:24:18,26.6,26.5,45.5,46.9,26.55,46.2
2022-07-17T09:24:23,26.5,26.5,45.3,46.8,26.5,46.05
2022-07-17T09:24:29,26.5,26.5,45.4,46.8,26.5,46.1
2022-07-17T09:24:34,26.6,26.5,45.5,47.1,26.55,46.3
2022-07-17T09:24:40,26.6,,45.7,,26.6,45.7
2022-07-17T09:24:45,26.6,26.5,45.7,47.3,26.55,46.5
2022-07-17T09:24:51,26.6,26.5,45.5,47.2,26.55,46.35
2022-07-17T09:24:56,26.5,26.5,45.6,47.0,26.5,46.3
2022-07-17T09:25:02,26.5,26.5,45.7,47.0,26.5,46.35
2022-07-17T09:25:07,,26.4,,47.3,26.4,47.3
2022-07-17T09:25:13,26.5,26.5,45.9,47.2,26.5,46.55
2022-07-17T09:25:18,26.6,26.4,45.7,46.8,26.5,46.25
2022-07-17T09:25:24,26.5,26.5,45.5,47.0,26.5,46.25
2022-07-17T09:25:29,26.5,26.5,45.5,47.0,26.5,46.25
2022-07-17T09:25:35,26.5,26.4,45.7,47.1,26.45,46.4
2022-07-17T09:25:41,26.5,26.4,45.5,47.1,26.45,46.3
2022-07-17T09:25:46,26.5,26.4,45.5,46.9,26.45,46.2
2022-07-17T09:25:52,26.6,26.4,45.6,46.9,26.5,46.25
2022-07-17T09:25:57,26.5,26.4,45.7,47.0,26.45,46.35
2022-07-17T09:26:03,26.5,26.3,45.6,47.6,26.4,46.6
2022-07-17T09:26:08,26.5,26.4,45.7,47.0,26.45,46.35
2022-07-17T09:26:14,26.5,26.4,45.8,47.2,26.45,46.5
2022-07-17T09:26:19,26.6,26.4,45.8,47.2,26.5,46.5
2022-07-17T09:26:25,26.6,26.5,45.8,47.4,26.55,46.6
2022-07-17T09:26:30,26.5,26.4,45.9,47.1,26.45,46.5
2022-07-17T09:26:36,26.6,26.4,45.8,47.1,26.5,46.45
2022-07-17T09:26:41,26.5,26.4,45.7,47.1,26.45,46.4
2022-07-17T09:26:47,26.6,26.5,45.7,47.1,26.55,46.4
2022-07-17T09:26:52,26.6,26.4,45.8,47.2,26.5,46.5
2022-07-17T09:26:58,26.6,26.5,45.8,47.3,26.55,46.55
2022-07-17T09:27:03,26.6,26.5,45.7,47.2,26.55,46.45
2022-07-17T09:27:09,26.6,26.5,45.6,47.1,26.55,46.35
2022-07-17T09:27:14,26.6,26.5,45.7,47.0,26.55,46.35
2022-07-17T09:27:20,26.6,26.5,45.7,47.2,26.55,46.45
2022-07-17T09:27:25,26.6,26.5,45.8,47.0,26.55,46.4
2022-07-17T09:27:31,26.6,26.6,45.8,47.3,26.6,46.55
2022-07-17T09:27:37,26.7,26.6,45.7,47.2,26.65,46.45
2022-07-17T09:27:42,26.7,26.6,45.7,47.1,26.65,46.4
2022-07-17T09:27:48,26.7,26.7,45.5,46.8,26.7,46.15
2022-07-17T09:27:53,26.7,26.6,45.3,46.7,26.65,46.0
2022-07-17T09:27:59,26.8,26.7,45.3,46.6,26.75,45.95
2022-07-17T09:28:04,26.7,26.6,45.3,46.5,26.65,45.9
2022-07-17T09:28:10,26.7,26.6,45.5,46.8,26.65,46.15
2022-07-17T09:28:15,26.7,26.7,45.5,47.0,26.7,46.25
2022-07-17T09:28:21,26.8,26.6,45.3,47.1,26.7,46.2
2022-07-17T09:28:26,26.8,26.7,45.4,46.8,26.75,46.1
2022-07-17T09:28:32,26.8,26.7,45.4,46.7,26.75,46.05
2022-07-17T09:28:37,26.8,26.7,45.2,46.7,26.75,45.95
2022-07-17T09:28:43,26.8,26.7,45.4,46.9,26.75,46.15
2022-07-17T09:28:48,26.8,26.6,45.5,47.0,26.7,46.25
2022-07-17T09:28:54,26.8,26.7,45.6,46.9,26.75,46.25
2022-07-17T09:28:59,26.8,26.7,45.4,47.1,26.75,46.25
2022-07-17T09:29:05,26.8,26.7,45.7,47.3,26.75,46.5
2022-07-17T09:29:10,26.8,26.7,45.8,47.1,26.75,46.45
2022-07-17T09:29:16,26.8,26.7,45.7,46.9,26.75,46.3
2022-07-17T09:29:21,26.8,26.7,45.6,47.0,26.75,46.3
2022-07-17T09:29:27,26.8,,45.7,,26.8,45.7
2022-07-17T09:29:33,26.8,26.8,45.5,47.0,26.8,46.25
2022-07-17T09:29:38,26.8,26.7,45.5,47.0,26.75,46.25
2022-07-17T09:29:44,26.9,26.8,45.8,47.2,26.85,46.5
2022-07-17T09:29:49,26.9,26.8,45.8,47.1,26.85,46.45
2022-07-17T09:29:55,26.9,26.8,46.0,47.2,26.85,46.6
2022-07-17T09:30:00,26.9,26.8,45.7,46.8,26.85,46.25
2022-07-17T09:30:06,26.9,26.8,45.6,47.1,26.85,46.35
2022-07-17T09:30:11,26.9,26.8,45.6,46.8,26.85,46.2
2022-07-17T09:30:17,26.9,26.8,45.3,46.8,26.85,46.05
2022-07-17T09:30:22,27.0,26.8,45.4,46.7,26.9,46.05
2022-07-17T09:30:28,27.0,27.0,45.1,46.7,27.0,45.9
2022-07-17T09:30:33,27.0,26.9,45.2,46.6,26.95,45.9
2022-07-17T09:30:39,27.0,27.0,45.2,46.9,27.0,46.05
2022-07-17T09:30:44,27.0,27.0,45.3,46.8,27.0,46.05
2022-07-17T09:30:50,27.1,27.0,45.1,46.7,27.05,45.9
2022-07-17T09:30:55,27.1,27.0,45.2,46.8,27.05,46.0
2022-07-17T09:31:01,27.1,26.9,45.3,46.6,27.0,45.95
2022-07-17T09:31:06,27.2,26.9,45.0,46.6,27.05,45.8
2022-07-17T09:31:12,27.1,27.0,45.1,46.4,27.05,45.75
2022-07-17T09:31:17,27.0,26.9,45.1,46.6,26.95,45.85
2022-07-17T09:31:23,27.0,26.9,45.1,46.4,26.95,45.75
2022-07-17T09:31:29,26.9,27.0,45.2,46.6,26.95,45.9
2022-07-17T09:31:34,27.0,27.0,45.3,46.5,27.0,45.9
2022-07-17T09:31:40,27.0,26.9,45.6,46.8,26.95,46.2
2022-07-17T09:31:45,27.1,26.9,45.4,47.0,27.0,46.2
2022-07-17T09:31:51,27.0,26.9,45.3,46.8,26.95,46.05
2022-07-17T09:31:56,27.0,26.9,45.3,46.7,26.95,46.0
2022-07-17T09:32:02,27.1,26.9,45.4,46.7,27.0,46.05
2022-07-17T09:32:07,27.0,26.9,45.3,46.6,26.95,45.95
2022-07-17T09:32:13,27.0,26.9,45.1,46.7,26.95,45.9
2022-07-17T09:32:18,27.1,26.9,45.3,46.7,27.0,46.0
2022-07-17T09:32:24,27.0,26.9,45.3,46.6,26.95,45.95
2022-07-17T09:32:29,27.0,26.9,45.5,46.8,26.95,46.15
2022-07-17T09:32:35,26.9,26.9,45.4,46.8,26.9,46.1
2022-07-17T09:32:40,27.0,26.9,45.4,46.9,26.95,46.15
2022-07-17T09:32:46,26.9,26.8,45.5,46.8,26.85,46.15
2022-07-17T09:32:51,26.9,26.8,45.3,46.7,26.85,46.0
2022-07-17T09:32:57,27.0,26.9,45.3,46.5,26.95,45.9
2022-07-17T09:33:02,27.0,26.9,45.0,46.7,26.95,45.85
2022-07-17T09:33:08,26.9,26.9,45.3,46.4,26.9,45.85
2022-07-17T09:33:13,27.0,26.9,45.3,46.7,26.95,46.0
2022-07-17T09:33:19,27.0,26.9,45.0,46.7,26.95,45.85
2022-07-17T09:33:25,27.1,26.8,44.8,46.5,26.95,45.65
2022-07-17T09:33:30,26.9,26.9,44.9,46.5,26.9,45.7
2022-07-17T09:33:36,27.0,26.9,44.7,46.3,26.95,45.5
2022-07-17T09:33:41,27.0,26.9,45.1,46.6,26.95,45.85
2022-07-17T09:33:47,27.0,26.9,45.0,46.4,26.95,45.7
2022-07-17T09:33:52,27.0,26.9,44.9,46.3,26.95,45.6
2022-07-17T09:33:58,27.0,26.9,45.1,46.4,26.95,45.75
2022-07-17T09:34:03,27.0,26.9,45.1,46.2,26.95,45.65
2022-07-17T09:34:09,27.0,26.9,45.2,46.6,26.95,45.9
2022-07-17T09:34:14,27.0,26.8,45.2,46.5,26.9,45.85
2022-07-17T09:34:20,26.9,26.8,45.2,46.5,26.85,45.85
2022-07-17T09:34:25,26.9,26.8,45.2,46.5,26.85,45.85
2022-07-17T09:34:31,26.9,26.8,45.2,46.5,26.85,45.85
2022-07-17T09:34:36,26.9,26.8,45.1,46.5,26.85,45.8
2022-07-17T09:34:42,26.9,26.7,45.3,46.4,26.8,45.85
2022-07-17T09:34:47,26.9,26.8,45.2,47.0,26.85,46.1
2022-07-17T09:34:53,26.8,26.8,45.2,46.8,26.8,46.0
2022-07-17T09:34:58,26.9,26.7,45.4,46.8,26.8,46.1
2022-07-17T09:35:04,26.9,26.8,45.2,46.6,26.85,45.9
2022-07-17T09:35:09,26.9,26.8,45.1,46.8,26.85,45.95
2022-07-17T09:35:15,27.0,26.8,45.3,46.8,26.9,46.05
2022-07-17T09:35:21,27.0,26.8,45.3,46.7,26.9,46.0
2022-07-17T09:35:26,26.9,26.9,45.4,46.9,26.9,46.15
2022-07-17T09:35:32,27.0,,45.6,,27.0,45.6
2022-07-17T09:35:37,27.0,26.9,45.1,46.7,26.95,45.9
2022-07-17T09:35:43,,26.9,,46.5,26.9,46.5
2022-07-17T09:35:48,27.1,26.9,45.3,46.7,27.0,46.0
2022-07-17T09:35:54,27.1,27.0,45.2,46.6,27.05,45.9
2022-07-17T09:35:59,27.0,26.9,44.8,46.8,26.95,45.8
2022-07-17T09:36:05,27.0,27.0,45.1,46.6,27.0,45.85
2022-07-17T09:36:10,27.0,26.9,45.0,46.6,26.95,45.8
2022-07-17T09:36:16,27.0,27.0,45.1,46.5,27.0,45.8
2022-07-17T09:36:21,27.1,27.0,45.4,46.6,27.05,46.0
2022-07-17T09:36:27,27.1,26.9,45.5,46.7,27.0,46.1
2022-07-17T09:36:32,27.0,27.0,45.2,46.7,27.0,45.95
2022-07-17T09:36:38,27.1,27.0,45.3,46.6,27.05,45.95
2022-07-17T09:36:43,,27.1,,46.7,27.1,46.7
2022-07-17T09:36:49,27.3,27.1,45.1,46.6,27.2,45.85
2022-07-17T09:36:54,27.1,27.2,45.3,46.4,27.15,45.85
2022-07-17T09:37:00,27.2,27.1,44.9,46.4,27.15,45.65
2022-07-17T09:37:05,27.2,27.1,44.9,46.4,27.15,45.65
2022-07-17T09:37:11,27.3,27.1,44.7,46.0,27.2,45.35
2022-07-17T09:37:16,27.3,27.1,44.8,46.3,27.2,45.55
2022-07-17T09:37:22,27.3,27.1,44.6,45.9,27.2,45.25
2022-07-17T09:37:28,27.2,27.1,44.5,46.1,27.15,45.3
2022-07-17T09:37:33,27.2,27.2,44.5,46.0,27.2,45.25
2022-07-17T09:37:39,27.2,27.1,44.6,46.1,27.15,45.35
2022-07-17T09:37:44,27.3,27.1,44.3,46.1,27.2,45.2
2022-07-17T09:37:50,27.3,27.2,44.6,45.9,27.25,45.25
2022-07-17T09:37:55,27.3,27.1,44.6,45.9,27.2,45.25
2022-07-17T09:38:01,27.2,27.1,44.4,45.9,27.15,45.15
2022-07-17T09:38:06,27.2,27.1,44.3,45.9,27.15,45.1
2022-07-17T09:38:12,27.2,27.0,44.3,45.8,27.1,45.05
2022-07-17T09:38:17,27.2,27.0,44.4,45.8,27.1,45.1
2022-07-17T09:38:23,27.1,27.0,44.4,45.7,27.05,45.05
2022-07-17T09:38:28,27.2,27.1,44.3,45.8,27.15,45.05
2022-07-17T09:38:34,27.1,27.0,44.5,46.0,27.05,45.25
2022-07-17T09:38:39,27.2,27.0,44.7,46.2,27.1,45.45
2022-07-17T09:38:45,27.1,27.0,44.8,46.3,27.05,45.55
2022-07-17T09:38:50,27.2,27.1,45.0,46.2,27.15,45.6
2022-07-17T09:38:56,27.1,27.0,44.9,46.5,27.05,45.7
2022-07-17T09:39:01,27.2,27.0,45.1,46.5,27.1,45.8
2022-07-17T09:39:07,27.2,26.9,45.0,46.5,27.05,45.75
2022-07-17T09:39:12,27.2,27.1,45.2,46.6,27.15,45.9
2022-07-17T09:39:18,27.2,27.1,45.0,46.5,27.15,45.75
2022-07-17T09:39:24,27.2,27.1,45.2,46.6,27.15,45.9
2022-07-17T09:39:29,27.2,27.1,45.2,46.6,27.15,45.9
2022-07-17T09:39:35,27.2,27.1,45.2,46.3,27.15,45.75
2022-07-17T09:39:40,27.3,27.1,45.0,46.7,27.2,45.85
2022-07-17T09:39:46,27.3,27.2,45.1,46.6,27.25,45.85
2022-07-17T09:39:51,27.3,27.2,44.9,46.6,27.25,45.75
2022-07-17T09:39:57,27.4,27.3,44.5,46.1,27.35,45.3
2022-07-17T09:40:02,27.3,27.2,44.3,45.8,27.25,45.05
2022-07-17T09:40:08,27.3,27.2,43.8,45.6,27.25,44.7
2022-07-17T09:40:13,27.3,27.1,43.9,45.2,27.2,44.55
2022-07-17T09:40:19,27.2,27.2,43.8,45.4,27.2,44.6
2022-07-17T09:40:24,27.3,27.1,43.8,45.7,27.2,44.75
2022-07-17T09:40:30,27.3,27.1,44.1,45.6,27.2,44.85
2022-07-17T09:40:35,27.3,27.1,44.2,45.5,27.2,44.85
2022-07-17T09:40:41,27.2,27.2,44.1,45.6,27.2,44.85
2022-07-17T09:40:46,27.3,27.1,44.0,45.4,27.2,44.7
2022-07-17T09:40:52,27.2,27.1,44.2,45.5,27.15,44.85
2022-07-17T09:40:57,27.2,27.0,44.0,45.6,27.1,44.8
2022-07-17T09:41:03,27.1,27.1,44.1,45.5,27.1,44.8
2022-07-17T09:41:08,27.2,,44.3,,27.2,44.3
2022-07-17T09:41:14,27.1,27.0,44.2,45.8,27.05,45.0
2022-07-17T09:41:20,27.1,27.0,43.9,45.5,27.05,44.7
2022-07-17T09:41:25,27.1,26.9,44.1,45.5,27.0,44.8
2022-07-17T09:41:31,27.1,26.8,44.1,45.5,26.95,44.8
2022-07-17T09:41:36,27.0,26.9,44.1,45.3,26.95,44.7
2022-07-17T09:41:42,27.0,26.9,44.4,46.0,26.95,45.2
2022-07-17T09:41:47,27.0,26.8,44.4,45.9,26.9,45.15
2022-07-17T09:41:53,27.0,26.9,44.4,45.9,26.95,45.15
2022-07-17T09:41:58,27.0,26.7,44.1,45.7,26.85,44.9
2022-07-17T09:42:04,27.0,26.7,44.1,45.8,26.85,44.95
2022-07-17T09:42:09,27.0,26.8,44.4,46.1,26.9,45.25
2022-07-17T09:42:15,26.9,26.7,44.6,46.0,26.8,45.3
2022-07-17T09:42:20,26.8,26.6,44.7,46.3,26.7,45.5
2022-07-17T09:42:26,,26.6,,46.2,26.6,46.2
2022-07-17T09:42:31,26.8,26.6,44.5,46.2,26.7,45.35
2022-07-17T09:42:37,26.7,26.6,44.8,46.4,26.65,45.6
2022-07-17T09:42:42,26.8,26.6,44.7,46.6,26.7,45.65
2022-07-17T09:42:48,26.8,26.7,45.0,46.4,26.75,45.7
2022-07-17T09:42:53,26.8,26.7,45.0,46.3,26.75,45.65
2022-07-17T09:42:59,26.8,26.7,44.6,46.0,26.75,45.3
2022-07-17T09:43:04,26.8,26.6,44.6,46.1,26.7,45.35
2022-07-17T09:43:10,26.9,26.7,44.7,45.8,26.8,45.25
