Date/Time,Temperature(S1),Temperature(S2),Humidity(S1)(%),Humidity(S2)(%),Average_Temp,Average_Humidity
2022-07-17T09:43:16,26.8,26.7,44.8,46.2,26.75,45.5
2022-07-17T09:43:21,26.8,26.8,44.8,46.2,26.8,45.5
2022-07-17T09:43:27,26.9,26.8,45.2,46.3,26.85,45.75
2022-07-17T09:43:32,26.9,26.8,44.9,46.3,26.85,45.6
2022-07-17T09:43:38,26.9,26.8,44.8,46.5,26.85,45.65
2022-07-17T09:43:43,26.9,26.8,44.7,45.9,26.85,45.3
2022-07-17T09:43:49,26.9,26.8,44.4,46.2,26.85,45.3
2022-07-17T09:43:54,26.9,26.9,45.1,46.4,26.9,45.75
2022-07-17T09:44:00,26.9,26.9,44.9,46.2,26.9,45.55
2022-07-17T09:44:05,26.9,26.8,44.6,46.4,26.85,45.5
2022-07-17T09:44:11,26.9,26.9,44.9,46.2,26.9,45.55
2022-07-17T09:44:16,27.0,26.8,44.8,46.2,26.9,45.5
2022-07-17T09:44:22,27.0,26.9,44.6,46.2,26.95,45.4
2022-07-17T09:44:27,27.0,26.8,44.7,46.4,26.9,45.55
2022-07-17T09:44:33,27.0,26.8,44.7,46.0,26.9,45.35
2022-07-17T09:44:38,27.1,26.9,44.8,46.0,27.0,45.4
2022-07-17T09:44:44,26.9,26.9,44.6,46.0,26.9,45.3
2022-07-17T09:44:49,27.0,26.9,44.3,45.6,26.95,44.95
2022-07-17T09:44:55,27.0,26.9,44.2,45.8,26.95,45.0
2022-07-17T09:45:00,27.1,26.9,44.4,45.8,27.0,45.1
2022-07-17T09:45:06,27.0,26.9,44.3,45.8,26.95,45.05
2022-07-17T09:45:12,27.0,26.9,44.3,45.9,26.95,45.1
2022-07-17T09:45:17,27.0,,44.4,,27.0,44.4
2022-07-17T09:45:23,27.0,26.9,44.3,45.7,26.95,45.0
2022-07-17T09:45:28,27.0,26.8,44.1,45.7,26.9,44.9
2022-07-17T09:45:34,,26.8,,45.6,26.8,45.6
2022-07-17T09:45:39,26.9,26.8,44.4,45.7,26.85,45.05
2022-07-17T09:45:45,27.0,26.9,44.4,45.8,26.95,45.1
2022-07-17T09:45:50,27.0,26.9,44.4,45.8,26.95,45.1
2022-07-17T09:45:56,26.9,26.8,44.5,46.1,26.85,45.3
2022-07-17T09:46:01,,26.8,,45.9,26.8,45.9
2022-07-17T09:46:07,27.0,26.9,44.3,46.0,26.95,45.15
2022-07-17T09:46:12,26.9,26.8,44.5,45.9,26.85,45.2
2022-07-17T09:46:18,27.0,26.9,44.8,46.0,26.95,45.4
2022-07-17T09:46:23,27.0,26.9,44.5,46.0,26.95,45.25
2022-07-17T09:46:29,27.0,26.9,44.5,45.8,26.95,45.15
2022-07-17T09:46:34,27.0,26.9,44.7,45.9,26.95,45.3
2022-07-17T09:46:40,27.0,26.9,44.8,46.1,26.95,45.45
2022-07-17T09:46:45,27.0,26.9,44.7,46.1,26.95,45.4
2022-07-17T09:46:51,26.9,26.9,44.9,46.2,26.9,45.55
2022-07-17T09:46:56,27.0,26.9,44.6,46.0,26.95,45.3
2022-07-17T09:47:02,27.0,26.9,44.6,46.1,26.95,45.35
2022-07-17T09:47:08,27.0,26.9,44.8,46.0,26.95,45.4
2022-07-17T09:47:13,26.9,,44.4,,26.9,44.4
2022-07-17T09:47:19,27.0,26.9,44.4,45.6,26.95,45.0
2022-07-17T09:47:24,27.0,26.9,44.2,45.6,26.95,44.9
2022-07-17T09:47:30,26.9,26.8,44.2,45.4,26.85,44.8
2022-07-17T09:47:35,26.9,26.7,44.0,45.6,26.8,44.8
2022-07-17T09:47:41,26.9,26.7,44.2,45.5,26.8,44.85
2022-07-17T09:47:46,26.8,26.8,44.1,45.2,26.8,44.65
2022-07-17T09:47:52,26.8,26.7,43.9,45.4,26.75,44.65
2022-07-17T09:47:57,26.8,26.7,43.6,45.1,26.75,44.35
2022-07-17T09:48:03,26.8,26.7,43.6,45.1,26.75,44.35
2022-07-17T09:48:08,26.7,26.7,43.5,44.9,26.7,44.2
2022-07-17T09:48:14,26.6,26.6,43.6,45.0,26.6,44.3
2022-07-17T09:48:19,26.6,26.5,43.8,44.8,26.55,44.3
2022-07-17T09:48:25,26.6,26.6,43.3,45.0,26.6,44.15
2022-07-17T09:48:30,26.6,26.5,44.1,45.4,26.55,44.75
2022-07-17T09:48:36,26.6,26.5,43.8,45.3,26.55,44.55
2022-07-17T09:48:41,26.6,26.6,43.8,45.3,26.6,44.55
2022-07-17T09:48:47,26.6,26.5,44.0,45.3,26.55,44.65
2022-07-17T09:48:52,26.5,26.5,43.9,45.5,26.5,44.7
2022-07-17T09:48:58,26.5,26.4,44.0,45.3,26.45,44.65
2022-07-17T09:49:04,26.5,26.3,43.9,46.2,26.4,45.05
2022-07-17T09:49:09,26.6,26.4,44.1,45.6,26.5,44.85
2022-07-17T09:49:15,26.5,26.4,44.2,45.5,26.45,44.85
2022-07-17T09:49:20,26.5,26.4,44.2,45.6,26.45,44.9
2022-07-17T09:49:26,26.5,26.4,44.0,45.4,26.45,44.7
2022-07-17T09:49:31,26.5,26.4,43.8,45.4,26.45,44.6
2022-07-17T09:49:37,26.5,26.4,44.0,45.5,26.45,44.75
2022-07-17T09:49:42,26.5,26.4,44.2,45.7,26.45,44.95
2022-07-17T09:49:48,26.4,26.4,44.1,45.6,26.4,44.85
2022-07-17T09:49:53,26.6,26.5,44.1,45.3,26.55,44.7
2022-07-17T09:49:59,26.4,26.4,44.0,45.4,26.4,44.7
2022-07-17T09:50:04,26.6,26.4,44.2,45.4,26.5,44.8
2022-07-17T09:50:10,26.5,26.4,44.1,45.5,26.45,44.8
2022-07-17T09:50:15,26.6,26.4,44.0,45.5,26.5,44.75
2022-07-17T09:50:21,26.6,26.4,44.1,45.4,26.5,44.75
2022-07-17T09:50:26,26.5,26.5,44.2,45.5,26.5,44.85
2022-07-17T09:50:32,26.6,26.4,44.1,45.7,26.5,44.9
2022-07-17T09:50:37,,26.5,,45.3,26.5,45.3
2022-07-17T09:50:43,26.7,26.5,44.1,45.8,26.6,44.95
2022-07-17T09:50:49,26.7,26.5,44.1,45.5,26.6,44.8
2022-07-17T09:50:54,26.7,26.6,44.0,45.5,26.65,44.75
2022-07-17T09:51:00,26.7,26.6,44.2,45.7,26.65,44.95
2022-07-17T09:51:05,26.7,26.6,44.4,45.8,26.65,45.1
2022-07-17T09:51:11,26.8,26.6,44.4,46.0,26.7,45.2
2022-07-17T09:51:16,26.8,26.7,44.4,45.4,26.75,44.9
2022-07-17T09:51:22,26.8,26.7,44.2,45.6,26.75,44.9
2022-07-17T09:51:27,26.8,26.8,44.2,45.5,26.8,44.85
2022-07-17T09:51:33,26.8,26.7,44.0,45.3,26.75,44.65
2022-07-17T09:51:38,27.0,26.8,44.1,45.4,26.9,44.75
2022-07-17T09:51:44,26.9,26.8,44.0,45.3,26.85,44.65
2022-07-17T09:51:49,27.0,26.8,44.1,45.5,26.9,44.8
2022-07-17T09:51:55,27.0,26.8,44.0,45.3,26.9,44.65
2022-07-17T09:52:00,27.0,26.9,44.1,45.7,26.95,44.9
2022-07-17T09:52:06,27.0,26.9,43.9,45.7,26.95,44.8
2022-07-17T09:52:11,27.0,26.9,44.2,45.4,26.95,44.8
2022-07-17T09:52:17,27.0,26.9,44.1,45.5,26.95,44.8
2022-07-17T09:52:22,27.1,26.9,43.6,45.4,27.0,44.5
2022-07-17T09:52:28,27.1,27.0,43.7,45.2,27.05,44.45
2022-07-17T09:52:33,27.1,26.9,43.8,45.3,27.0,44.55
2022-07-17T09:52:39,27.1,27.0,44.0,45.4,27.05,44.7
2022-07-17T09:52:45,27.2,27.0,44.0,45.4,27.1,44.7
2022-07-17T09:52:50,27.2,27.0,44.0,45.2,27.1,44.6
2022-07-17T09:52:56,27.3,27.0,43.8,45.3,27.15,44.55
2022-07-17T09:53:01,27.3,,44.0,,27.3,44.0
2022-07-17T09:53:07,27.1,27.0,43.9,45.5,27.05,44.7
2022-07-17T09:53:12,27.2,27.1,44.2,45.3,27.15,44.75
2022-07-17T09:53:18,27.3,27.0,44.1,45.6,27.15,44.85
2022-07-17T09:53:23,27.2,27.2,43.9,45.4,27.2,44.65
2022-07-17T09:53:29,27.3,27.2,43.8,45.3,27.25,44.55
2022-07-17T09:53:34,27.3,27.1,43.6,45.0,27.2,44.3
2022-07-17T09:53:40,27.3,27.2,43.4,45.0,27.25,44.2
2022-07-17T09:53:45,27.3,27.2,43.4,44.8,27.25,44.1
2022-07-17T09:53:51,27.3,27.1,43.6,44.9,27.2,44.25
2022-07-17T09:53:56,27.3,27.2,43.5,45.0,27.25,44.25
2022-07-17T09:54:02,27.3,27.2,43.5,44.8,27.25,44.15
2022-07-17T09:54:07,27.3,27.2,43.4,45.2,27.25,44.3
2022-07-17T09:54:13,27.4,27.3,43.7,44.9,27.35,44.3
2022-07-17T09:54:18,27.4,27.2,43.7,45.0,27.3,44.35
2022-07-17T09:54:24,27.5,27.2,43.7,45.0,27.35,44.35
2022-07-17T09:54:29,27.3,27.3,43.8,45.0,27.3,44.4
2022-07-17T09:54:35,27.4,27.3,43.5,45.0,27.35,44.25
2022-07-17T09:54:41,27.4,27.2,43.6,44.9,27.3,44.25
2022-07-17T09:54:46,27.4,27.2,43.6,45.0,27.3,44.3
2022-07-17T09:54:52,27.5,27.4,43.7,44.9,27.45,44.3
2022-07-17T09:54:57,27.4,27.3,43.3,45.1,27.35,44.2
2022-07-17T09:55:03,27.5,27.3,43.7,45.1,27.4,44.4
2022-07-17T09:55:08,27.5,27.3,43.8,45.1,27.4,44.45
2022-07-17T09:55:14,27.5,27.3,43.7,45.3,27.4,44.5
2022-07-17T09:55:19,27.5,27.3,43.4,44.9,27.4,44.15
2022-07-17T09:55:25,27.5,27.4,43.7,45.0,27.45,44.35
2022-07-17T09:55:30,27.5,27.4,43.9,45.1,27.45,44.5
2022-07-17T09:55:36,27.6,27.3,43.5,44.7,27.45,44.1
2022-07-17T09:55:41,27.5,27.3,43.0,44.4,27.4,43.7
2022-07-17T09:55:47,27.5,27.3,42.6,44.3,27.4,43.45
2022-07-17T09:55:52,27.5,27.2,42.7,43.9,27.35,43.3
2022-07-17T09:55:58,27.5,27.3,42.6,44.3,27.4,43.45
2022-07-17T09:56:03,27.4,27.3,42.7,44.3,27.35,43.5
2022-07-17T09:56:09,27.5,27.2,43.0,44.4,27.35,43.7
2022-07-17T09:56:14,27.5,27.2,42.8,44.3,27.35,43.55
2022-07-17T09:56:20,27.5,27.3,42.7,44.4,27.4,43.55
2022-07-17T09:56:25,27.5,27.3,43.0,44.0,27.4,43.5
2022-07-17T09:56:31,27.5,27.3,42.9,44.3,27.4,43.6
2022-07-17T09:56:37,27.4,27.2,42.9,44.2,27.3,43.55
2022-07-17T09:56:42,27.5,27.3,43.0,44.2,27.4,43.6
2022-07-17T09:56:48,27.6,27.3,42.9,44.2,27.45,43.55
2022-07-17T09:56:53,,27.3,,44.5,27.3,44.5
2022-07-17T09:56:59,27.6,27.4,43.4,44.6,27.5,44.0
2022-07-17T09:57:04,27.5,27.3,43.4,45.0,27.4,44.2
2022-07-17T09:57:10,27.6,,43.3,,27.6,43.3
2022-07-17T09:57:15,27.6,27.4,43.1,44.8,27.5,43.95
2022-07-17T09:57:21,27.6,27.4,43.3,44.9,27.5,44.1
2022-07-17T09:57:26,27.6,27.4,43.1,44.6,27.5,43.85
2022-07-17T09:57:32,27.6,27.3,43.0,44.3,27.45,43.65
2022-07-17T09:57:37,27.6,27.4,43.0,44.5,27.5,43.75
2022-07-17T09:57:43,27.6,27.4,42.8,44.5,27.5,43.65
2022-07-17T09:57:48,27.6,27.4,42.9,44.3,27.5,43.6
2022-07-17T09:57:54,27.6,27.4,43.1,44.5,27.5,43.8
2022-07-17T09:57:59,27.7,27.5,43.2,44.7,27.6,43.95
2022-07-17T09:58:05,27.7,27.5,43.2,44.8,27.6,44.0
2022-07-17T09:58:10,27.6,27.4,43.1,44.5,27.5,43.8
2022-07-17T09:58:16,27.7,27.4,43.1,44.6,27.55,43.85
2022-07-17T09:58:21,27.6,27.5,43.2,44.5,27.55,43.85
2022-07-17T09:58:27,27.7,27.5,43.1,44.5,27.6,43.8
2022-07-17T09:58:33,27.7,27.4,43.1,44.2,27.55,43.65
2022-07-17T09:58:38,27.7,27.4,43.1,44.4,27.55,43.75
2022-07-17T09:58:44,27.7,27.4,43.0,44.4,27.55,43.7
2022-07-17T09:58:49,27.7,27.5,43.3,44.5,27.6,43.9
2022-07-17T09:58:55,27.7,27.4,43.2,44.6,27.55,43.9
2022-07-17T09:59:00,27.7,27.5,43.6,45.1,27.6,44.35
2022-07-17T09:59:06,27.7,27.5,43.9,45.0,27.6,44.45
2022-07-17T09:59:11,27.7,27.5,43.3,44.6,27.6,43.95
2022-07-17T09:59:17,27.7,27.4,42.9,44.5,27.55,43.7
2022-07-17T09:59:22,27.7,27.4,42.9,44.4,27.55,43.65
2022-07-17T09:59:28,27.6,27.4,42.7,44.4,27.5,43.55
2022-07-17T09:59:33,27.7,27.4,42.9,44.3,27.55,43.6
2022-07-17T09:59:39,27.7,27.4,43.2,44.4,27.55,43.8
2022-07-17T09:59:44,27.7,27.4,43.3,44.9,27.55,44.1
2022-07-17T09:59:50,27.6,27.4,43.2,44.6,27.5,43.9
2022-07-17T09:59:55,27.7,27.5,43.2,44.7,27.6,43.95
2022-07-17T10:00:01,27.7,27.4,43.2,44.8,27.55,44.0
2022-07-17T10:00:06,27.6,27.4,43.2,44.8,27.5,44.0
2022-07-17T10:00:12,27.7,27.5,43.3,44.7,27.6,44.0
2022-07-17T10:00:17,27.7,27.5,43.3,44.8,27.6,44.05
2022-07-17T10:00:23,27.6,27.4,43.1,44.7,27.5,43.9
2022-07-17T10:00:29,27.6,27.5,43.0,44.5,27.55,43.75
2022-07-17T10:00:34,27.7,27.4,43.1,44.6,27.55,43.85
2022-07-17T10:00:40,27.7,27.4,43.1,44.7,27.55,43.9
2022-07-17T10:00:45,27.7,27.5,43.2,44.7,27.6,43.95
2022-07-17T10:00:51,27.7,27.5,43.5,44.9,27.6,44.2
2022-07-17T10:00:56,27.7,27.5,43.3,44.8,27.6,44.05
2022-07-17T10:01:02,27.8,27.6,43.5,44.9,27.7,44.2
2022-07-17T10:01:07,27.8,27.6,43.5,44.9,27.7,44.2
2022-07-17T10:01:13,27.8,27.6,43.3,44.4,27.7,43.85
2022-07-17T10:01:18,27.8,27.6,43.0,44.3,27.7,43.65
2022-07-17T10:01:24,27.9,27.6,42.8,44.1,27.75,43.45
2022-07-17T10:01:29,27.8,27.7,42.7,44.0,27.75,43.35
2022-07-17T10:01:35,27.9,27.6,42.5,44.1,27.75,43.3
2022-07-17T10:01:40,27.8,27.6,42.6,44.0,27.7,43.3
2022-07-17T10:01:46,27.8,27.6,42.6,44.1,27.7,43.35
2022-07-17T10:01:51,27.9,27.6,42.9,44.4,27.75,43.65
2022-07-17T10:01:57,27.8,27.5,43.0,44.5,27.65,43.75
2022-07-17T10:02:02,27.8,27.5,43.1,44.4,27.65,43.75
2022-07-17T10:02:08,27.8,27.5,43.0,44.0,27.65,43.5
2022-07-17T10:02:13,27.8,27.6,42.9,44.5,27.7,43.7
2022-07-17T10:02:19,27.8,27.6,43.1,44.3,27.7,43.7
2022-07-17T10:02:25,27.8,27.6,43.2,44.4,27.7,43.8
2022-07-17T10:02:30,27.8,27.5,43.1,44.5,27.65,43.8
2022-07-17T10:02:36,27.9,27.6,43.1,44.3,27.75,43.7
2022-07-17T10:02:41,27.8,27.6,43.0,44.5,27.7,43.75
2022-07-17T10:02:47,27.8,27.6,43.1,44.4,27.7,43.75
2022-07-17T10:02:52,27.7,27.5,43.1,44.0,27.6,43.55
2022-07-17T10:02:58,27.8,27.6,42.8,44.4,27.7,43.6
2022-07-17T10:03:03,27.7,27.5,43.1,44.3,27.6,43.7
2022-07-17T10:03:09,27.8,27.6,43.1,44.4,27.7,43.75
2022-07-17T10:03:14,27.8,27.6,43.0,44.7,27.7,43.85
2022-07-17T10:03:20,27.9,27.5,43.2,44.5,27.7,43.85
2022-07-17T10:03:25,27.8,27.6,43.0,44.5,27.7,43.75
2022-07-17T10:03:31,27.9,27.7,42.9,44.4,27.8,43.65
2022-07-17T10:03:36,27.9,27.6,43.0,44.2,27.75,43.6
2022-07-17T10:03:42,27.9,27.6,42.8,44.4,27.75,43.6
2022-07-17T10:03:47,27.9,27.7,42.8,44.3,27.8,43.55
2022-07-17T10:03:53,27.9,27.7,43.0,44.5,27.8,43.75
2022-07-17T10:03:58,27.8,27.6,43.0,44.6,27.7,43.8
2022-07-17T10:04:04,27.8,27.6,43.3,44.8,27.7,44.05
2022-07-17T10:04:09,27.8,27.5,43.0,44.5,27.65,43.75
2022-07-17T10:04:15,27.7,27.5,43.1,44.5,27.6,43.8
2022-07-17T10:04:21,27.8,27.5,43.0,44.5,27.65,43.75
2022-07-17T10:04:26,27.7,27.5,42.9,44.4,27.6,43.65
2022-07-17T10:04:32,27.8,27.6,43.0,44.4,27.7,43.7
2022-07-17T10:04:37,27.8,27.5,42.9,44.4,27.65,43.65
2022-07-17T10:04:43,27.8,27.6,43.0,44.4,27.7,43.7
2022-07-17T10:04:48,27.8,27.5,43.3,44.2,27.65,43.75
2022-07-17T10:04:54,27.8,27.6,43.3,44.7,27.7,44.0
2022-07-17T10:04:59,27.8,27.5,43.1,44.7,27.65,43.9
2022-07-17T10:05:05,27.8,27.6,43.2,44.5,27.7,43.85
2022-07-17T10:05:10,27.9,27.6,42.9,44.9,27.75,43.9
2022-07-17T10:05:16,27.9,27.6,43.1,44.3,27.75,43.7
2022-07-17T10:05:21,27.8,27.6,42.9,44.2,27.7,43.55
2022-07-17T10:05:27,27.9,27.6,42.8,44.4,27.75,43.6
2022-07-17T10:05:32,27.8,27.6,42.9,44.4,27.7,43.65
2022-07-17T10:05:38,27.8,27.6,42.7,44.2,27.7,43.45
2022-07-17T10:05:43,27.8,27.6,42.7,44.0,27.7,43.35
2022-07-17T10:05:49,27.9,27.6,42.4,44.0,27.75,43.2
2022-07-17T10:05:54,27.9,27.6,42.8,44.1,27.75,43.45
2022-07-17T10:06:00,27.9,27.6,42.6,44.3,27.75,43.45
2022-07-17T10:06:05,27.9,27.6,42.7,44.4,27.75,43.55
2022-07-17T10:06:11,27.9,27.7,42.8,44.0,27.8,43.4
2022-07-17T10:06:16,27.9,27.7,43.1,44.1,27.8,43.6
2022-07-17T10:06:22,27.9,27.7,43.0,44.3,27.8,43.65
2022-07-17T10:06:28,28.0,27.7,42.8,44.4,27.85,43.6
2022-07-17T10:06:33,27.9,27.8,43.0,44.1,27.85,43.55
2022-07-17T10:06:39,27.9,27.7,43.1,44.2,27.8,43.65
2022-07-17T10:06:44,27.9,27.8,42.9,44.3,27.85,43.6
2022-07-17T10:06:50,28.0,27.8,42.7,44.2,27.9,43.45
2022-07-17T10:06:55,28.0,27.9,42.9,44.2,27.95,43.55
2022-07-17T10:07:01,28.0,27.9,42.5,43.9,27.95,43.2
2022-07-17T10:07:06,28.0,28.0,42.4,43.6,28.0,43.0
2022-07-17T10:07:12,,27.9,,43.7,27.9,43.7
2022-07-17T10:07:17,28.1,28.1,42.7,44.1,28.1,43.4
2022-07-17T10:07:23,28.1,28.0,42.7,43.9,28.05,43.3
2022-07-17T10:07:28,28.2,28.1,42.7,43.9,28.15,43.3
2022-07-17T10:07:34,28.2,28.1,42.6,43.9,28.15,43.25
2022-07-17T10:07:39,28.2,28.1,42.3,43.4,28.15,42.85
2022-07-17T10:07:45,28.1,28.1,42.3,43.4,28.1,42.85
2022-07-17T10:07:50,28.2,28.2,42.0,43.4,28.2,42.7
2022-07-17T10:07:56,28.2,28.2,42.0,43.4,28.2,42.7
2022-07-17T10:08:01,28.2,28.2,42.2,43.3,28.2,42.75
2022-07-17T10:08:07,28.3,28.2,42.1,43.5,28.25,42.8
2022-07-17T10:08:12,28.3,28.2,42.0,43.2,28.25,42.6
2022-07-17T10:08:18,28.3,28.2,42.1,43.3,28.25,42.7
2022-07-17T10:08:24,28.3,28.3,42.1,43.2,28.3,42.65
2022-07-17T10:08:29,28.3,28.3,41.7,43.0,28.3,42.35
2022-07-17T10:08:35,28.2,28.3,41.8,42.8,28.25,42.3
2022-07-17T10:08:40,28.3,28.3,41.4,42.7,28.3,42.05
2022-07-17T10:08:46,28.3,28.2,41.2,42.7,28.25,41.95
2022-07-17T10:08:51,28.4,28.2,41.2,42.5,28.3,41.85
2022-07-17T10:08:57,28.3,28.3,41.1,42.4,28.3,41.75
2022-07-17T10:09:02,28.3,28.2,41.4,42.6,28.25,42.0
2022-07-17T10:09:08,28.3,28.3,41.5,42.7,28.3,42.1
2022-07-17T10:09:13,28.4,28.3,41.6,42.9,28.35,42.25
2022-07-17T10:09:19,28.3,28.3,41.9,42.9,28.3,42.4
2022-07-17T10:09:24,28.4,28.3,41.5,42.8,28.35,42.15
2022-07-17T10:09:30,28.4,28.3,41.4,42.6,28.35,42.0
2022-07-17T10:09:35,28.5,28.3,41.4,42.4,28.4,41.9
2022-07-17T10:09:41,28.5,28.4,41.5,42.6,28.45,42.05
2022-07-17T10:09:46,28.5,28.5,41.2,42.3,28.5,41.75
2022-07-17T10:09:52,28.5,28.4,41.4,42.5,28.45,41.95
2022-07-17T10:09:57,28.6,28.5,41.5,42.2,28.55,41.85
2022-07-17T10:10:03,28.5,28.6,41.4,42.3,28.55,41.85
2022-07-17T10:10:08,28.5,28.5,41.1,42.1,28.5,41.6
2022-07-17T10:10:14,28.6,28.5,41.0,42.1,28.55,41.55
2022-07-17T10:10:20,28.6,28.6,41.2,42.2,28.6,41.7
2022-07-17T10:10:25,28.7,28.5,41.4,42.5,28.6,41.95
2022-07-17T10:10:31,28.7,28.6,41.4,42.7,28.65,42.05
2022-07-17T10:10:36,28.7,28.6,41.4,42.6,28.65,42.0
2022-07-17T10:10:42,28.6,28.6,42.0,42.9,28.6,42.45
2022-07-17T10:10:47,28.6,28.6,42.0,43.1,28.6,42.55
2022-07-17T10:10:53,28.6,28.6,42.2,43.3,28.6,42.75
2022-07-17T10:10:58,28.6,28.6,42.0,43.0,28.6,42.5
2022-07-17T10:11:04,28.7,28.6,41.6,42.7,28.65,42.15
2022-07-17T10:11:09,28.7,28.5,41.2,42.4,28.6,41.8
2022-07-17T10:11:15,28.6,28.6,41.3,42.1,28.6,41.7
2022-07-17T10:11:20,28.6,28.5,40.9,42.0,28.55,41.45
2022-07-17T10:11:26,28.5,28.5,40.7,42.1,28.5,41.4
2022-07-17T10:11:31,28.6,28.5,40.9,42.3,28.55,41.6
2022-07-17T10:11:37,28.5,28.4,40.8,41.9,28.45,41.35
2022-07-17T10:11:42,28.5,28.4,41.0,42.2,28.45,41.6
2022-07-17T10:11:48,28.3,28.3,41.4,42.2,28.3,41.8
2022-07-17T10:11:53,28.4,28.3,41.4,42.4,28.35,41.9
2022-07-17T10:11:59,28.4,28.3,41.2,42.4,28.35,41.8
2022-07-17T10:12:04,28.3,28.2,41.3,42.6,28.25,41.95
2022-07-17T10:12:10,28.3,28.3,41.7,42.4,28.3,42.05
2022-07-17T10:12:16,28.3,28.3,41.5,42.6,28.3,42.05
2022-07-17T10:12:21,28.3,28.3,41.5,42.5,28.3,42.0
2022-07-17T10:12:27,28.3,28.2,41.4,42.4,28.25,41.9
2022-07-17T10:12:32,28.4,28.3,41.5,42.5,28.35,42.0
2022-07-17T10:12:38,28.4,28.3,41.4,42.3,28.35,41.85
2022-07-17T10:12:43,28.4,28.3,41.2,42.6,28.35,41.9
2022-07-17T10:12:49,28.3,28.3,41.5,42.7,28.3,42.1
2022-07-17T10:12:54,28.4,28.3,41.6,43.0,28.35,42.3
2022-07-17T10:13:00,28.3,28.3,41.6,42.9,28.3,42.25
2022-07-17T10:13:05,28.4,28.4,41.8,42.8,28.4,42.3
2022-07-17T10:13:11,28.4,28.4,41.7,42.9,28.4,42.3
2022-07-17T10:13:16,28.4,28.3,41.7,42.9,28.35,42.3
2022-07-17T10:13:22,28.4,28.3,41.8,43.2,28.35,42.5
2022-07-17T10:13:27,28.3,28.4,41.8,43.0,28.35,42.4
2022-07-17T10:13:33,28.4,28.4,41.9,43.1,28.4,42.5
2022-07-17T10:13:38,28.3,28.3,41.9,42.9,28.3,42.4
2022-07-17T10:13:44,28.4,28.2,41.5,43.0,28.3,42.25
2022-07-17T10:13:49,28.4,28.3,41.7,42.7,28.35,42.2
2022-07-17T10:13:55,28.3,28.3,41.7,43.0,28.3,42.35
2022-07-17T10:14:00,28.4,28.3,41.7,43.1,28.35,42.4
2022-07-17T10:14:06,28.4,28.4,41.7,43.0,28.4,42.35
