Date/Time,Temperature(S1),Temperature(S2),Humidity(S1)(%),Humidity(S2)(%),Average_Temp,Average_Humidity
2022-07-17T11:18:08,29.6,29.5,37.5,38.0,29.55,37.75
2022-07-17T11:18:14,,29.5,,37.9,29.5,37.9
2022-07-17T11:18:19,29.6,29.5,37.5,38.1,29.55,37.8
2022-07-17T11:18:25,29.6,29.5,37.5,38.0,29.55,37.75
2022-07-17T11:18:30,29.6,29.5,37.4,38.1,29.55,37.75
2022-07-17T11:18:36,29.6,29.6,37.4,38.2,29.6,37.8
2022-07-17T11:18:41,29.6,29.5,37.7,38.2,29.55,37.95
2022-07-17T11:18:47,29.6,29.6,37.8,38.5,29.6,38.15
2022-07-17T11:18:52,29.6,29.7,37.6,38.1,29.65,37.85
2022-07-17T11:18:58,29.7,29.7,37.5,38.0,29.7,37.75
2022-07-17T11:19:03,29.7,29.7,37.2,37.8,29.7,37.5
2022-07-17T11:19:09,29.6,29.6,37.4,38.0,29.6,37.7
2022-07-17T11:19:14,29.7,29.6,37.4,38.1,29.65,37.75
2022-07-17T11:19:20,29.6,29.5,37.1,38.0,29.55,37.55
2022-07-17T11:19:25,29.7,29.6,37.3,37.8,29.65,37.55
2022-07-17T11:19:31,29.5,29.6,37.2,37.8,29.55,37.5
2022-07-17T11:19:36,29.5,29.5,37.1,37.8,29.5,37.45
2022-07-17T11:19:42,29.5,29.5,37.4,37.9,29.5,37.65
2022-07-17T11:19:48,29.6,29.5,37.4,37.8,29.55,37.6
2022-07-17T11:19:53,29.6,29.5,37.5,37.9,29.55,37.7
2022-07-17T11:19:59,29.5,29.5,37.6,38.0,29.5,37.8
2022-07-17T11:20:04,29.5,29.6,37.4,38.1,29.55,37.75
2022-07-17T11:20:10,29.6,29.6,37.3,37.9,29.6,37.6
2022-07-17T11:20:15,29.6,29.5,37.3,37.8,29.55,37.55
2022-07-17T11:20:21,29.6,29.6,37.4,38.2,29.6,37.8
2022-07-17T11:20:26,29.6,29.6,37.3,37.9,29.6,37.6
2022-07-17T11:20:32,29.6,29.6,37.4,37.9,29.6,37.65
2022-07-17T11:20:37,29.7,29.6,37.4,37.8,29.65,37.6
2022-07-17T11:20:43,29.6,29.7,37.3,37.7,29.65,37.5
2022-07-17T11:20:48,29.7,29.7,37.1,37.8,29.7,37.45
2022-07-17T11:20:54,29.8,29.7,37.0,37.8,29.75,37.4
2022-07-17T11:20:59,29.8,29.7,36.9,37.7,29.75,37.3
2022-07-17T11:21:05,,29.8,,37.7,29.8,37.7
2022-07-17T11:21:10,29.8,29.9,37.3,37.9,29.85,37.6
2022-07-17T11:21:16,29.9,29.8,37.3,37.9,29.85,37.6
2022-07-17T11:21:21,29.9,29.8,37.5,38.0,29.85,37.75
2022-07-17T11:21:27,29.9,29.9,37.4,38.0,29.9,37.7
2022-07-17T11:21:32,30.0,30.0,37.7,38.1,30.0,37.9
2022-07-17T11:21:38,30.0,30.0,37.5,38.1,30.0,37.8
2022-07-17T11:21:44,30.0,30.1,37.7,38.3,30.05,38.0
2022-07-17T11:21:49,30.0,30.0,37.3,38.1,30.0,37.7
2022-07-17T11:21:55,30.1,30.0,37.3,38.0,30.05,37.65
2022-07-17T11:22:00,30.0,30.0,37.3,37.9,30.0,37.6
2022-07-17T11:22:06,30.1,30.1,37.1,37.8,30.1,37.45
2022-07-17T11:22:11,30.0,30.0,37.0,37.8,30.0,37.4
2022-07-17T11:22:17,30.0,30.0,37.2,37.6,30.0,37.4
2022-07-17T11:22:22,30.1,30.1,37.3,37.8,30.1,37.55
2022-07-17T11:22:28,30.0,30.0,37.2,37.7,30.0,37.45
2022-07-17T11:22:33,30.1,30.1,37.1,37.6,30.1,37.35
2022-07-17T11:22:39,30.1,30.1,37.2,37.6,30.1,37.4
2022-07-17T11:22:44,30.0,30.1,37.2,37.7,30.05,37.45
2022-07-17T11:22:50,30.1,30.0,37.0,37.7,30.05,37.35
2022-07-17T11:22:55,29.9,29.9,37.2,37.7,29.9,37.45
2022-07-17T11:23:01,29.9,29.9,37.0,37.7,29.9,37.35
2022-07-17T11:23:06,29.9,29.8,37.1,37.6,29.85,37.35
2022-07-17T11:23:12,29.9,29.8,37.0,37.6,29.85,37.3
2022-07-17T11:23:17,29.8,29.7,37.0,37.7,29.75,37.35
2022-07-17T11:23:23,29.7,29.6,37.3,37.6,29.65,37.45
2022-07-17T11:23:28,,29.6,,37.9,29.6,37.9
2022-07-17T11:23:34,29.6,29.5,37.1,37.8,29.55,37.45
2022-07-17T11:23:40,29.6,29.5,37.0,37.7,29.55,37.35
2022-07-17T11:23:45,29.5,29.5,37.0,37.6,29.5,37.3
2022-07-17T11:23:51,29.5,29.4,37.1,37.6,29.45,37.35
2022-07-17T11:23:56,29.4,29.4,37.1,37.9,29.4,37.5
2022-07-17T11:24:02,29.5,29.4,37.3,38.0,29.45,37.65
2022-07-17T11:24:07,,29.3,,37.8,29.3,37.8
2022-07-17T11:24:13,29.4,29.4,37.2,38.0,29.4,37.6
2022-07-17T11:24:18,29.4,29.4,37.4,38.0,29.4,37.7
2022-07-17T11:24:24,29.4,29.4,37.3,37.8,29.4,37.55
2022-07-17T11:24:29,29.4,29.4,37.5,37.9,29.4,37.7
2022-07-17T11:24:35,29.5,29.4,37.4,37.9,29.45,37.65
2022-07-17T11:24:40,29.5,,37.2,,29.5,37.2
2022-07-17T11:24:46,29.4,29.4,37.2,37.8,29.4,37.5
2022-07-17T11:24:51,29.5,29.4,37.0,37.6,29.45,37.3
2022-07-17T11:24:57,29.5,29.3,36.8,37.6,29.4,37.2
2022-07-17T11:25:02,29.4,29.4,36.8,37.4,29.4,37.1
2022-07-17T11:25:08,29.5,29.5,36.9,37.5,29.5,37.2
2022-07-17T11:25:13,29.4,29.4,36.8,37.4,29.4,37.1
2022-07-17T11:25:19,29.5,29.5,37.0,37.5,29.5,37.25
2022-07-17T11:25:24,29.5,29.5,37.1,37.9,29.5,37.5
2022-07-17T11:25:30,29.5,29.5,37.2,37.7,29.5,37.45
2022-07-17T11:25:36,29.5,29.5,37.5,38.2,29.5,37.85
2022-07-17T11:25:41,29.6,29.5,37.4,38.0,29.55,37.7
2022-07-17T11:25:47,29.6,29.6,37.5,38.1,29.6,37.8
2022-07-17T11:25:52,29.7,29.7,37.5,38.2,29.7,37.85
2022-07-17T11:25:58,29.7,29.7,37.6,38.0,29.7,37.8
2022-07-17T11:26:03,29.8,29.7,37.6,38.2,29.75,37.9
2022-07-17T11:26:09,29.8,29.7,37.3,38.1,29.75,37.7
2022-07-17T11:26:14,29.8,29.8,37.3,38.1,29.8,37.7
2022-07-17T11:26:20,29.8,29.7,37.3,38.0,29.75,37.65
2022-07-17T11:26:25,29.8,29.9,37.3,37.8,29.85,37.55
2022-07-17T11:26:31,29.8,29.8,37.2,37.9,29.8,37.55
2022-07-17T11:26:36,29.8,29.8,37.5,37.9,29.8,37.7
2022-07-17T11:26:42,29.9,29.9,37.3,37.9,29.9,37.6
2022-07-17T11:26:47,29.8,29.8,37.3,37.8,29.8,37.55
2022-07-17T11:26:53,29.9,29.9,37.2,37.7,29.9,37.45
2022-07-17T11:26:58,29.9,29.9,37.3,37.7,29.9,37.5
2022-07-17T11:27:04,29.8,29.9,37.3,37.8,29.85,37.55
2022-07-17T11:27:09,29.9,29.8,37.5,37.9,29.85,37.7
2022-07-17T11:27:15,29.9,29.9,37.4,38.1,29.9,37.75
2022-07-17T11:27:20,29.9,29.9,37.4,37.9,29.9,37.65
2022-07-17T11:27:26,30.0,29.9,37.3,38.0,29.95,37.65
2022-07-17T11:27:32,30.0,29.9,37.2,37.9,29.95,37.55
2022-07-17T11:27:37,,30.0,,37.9,30.0,37.9
2022-07-17T11:27:43,30.0,30.0,37.3,37.9,30.0,37.6
2022-07-17T11:27:48,30.1,30.1,37.2,37.8,30.1,37.5
2022-07-17T11:27:54,30.1,30.0,37.2,37.7,30.05,37.45
2022-07-17T11:27:59,30.1,30.2,37.2,37.9,30.15,37.55
2022-07-17T11:28:05,30.1,30.1,37.3,37.9,30.1,37.6
2022-07-17T11:28:10,30.2,30.1,37.2,37.6,30.15,37.4
2022-07-17T11:28:16,30.2,30.1,37.0,37.6,30.15,37.3
2022-07-17T11:28:21,30.1,30.1,37.1,37.6,30.1,37.35
2022-07-17T11:28:27,30.2,30.1,37.2,37.9,30.15,37.55
2022-07-17T11:28:32,30.1,30.1,37.5,38.1,30.1,37.8
2022-07-17T11:28:38,30.1,30.1,37.1,37.8,30.1,37.45
2022-07-17T11:28:43,30.1,30.1,36.9,37.7,30.1,37.3
2022-07-17T11:28:49,30.2,30.1,36.8,37.4,30.15,37.1
2022-07-17T11:28:54,30.1,30.1,37.0,37.4,30.1,37.2
2022-07-17T11:29:00,30.2,30.1,36.8,37.3,30.15,37.05
2022-07-17T11:29:05,30.1,30.1,36.7,37.5,30.1,37.1
2022-07-17T11:29:11,30.2,30.1,36.9,37.4,30.15,37.15
2022-07-17T11:29:16,30.1,30.1,36.9,37.4,30.1,37.15
2022-07-17T11:29:22,30.1,30.1,36.9,37.5,30.1,37.2
2022-07-17T11:29:28,30.2,30.1,36.9,37.6,30.15,37.25
2022-07-17T11:29:33,30.2,30.1,36.6,37.3,30.15,36.95
2022-07-17T11:29:39,30.1,30.1,36.8,37.3,30.1,37.05
2022-07-17T11:29:44,30.0,30.0,36.6,37.3,30.0,36.95
2022-07-17T11:29:50,30.0,30.0,36.8,37.3,30.0,37.05
2022-07-17T11:29:55,30.1,,36.8,,30.1,36.8
2022-07-17T11:30:01,30.1,30.0,36.7,37.0,30.05,36.85
2022-07-17T11:30:06,30.2,30.1,36.5,37.1,30.15,36.8
2022-07-17T11:30:12,,30.0,,37.2,30.0,37.2
2022-07-17T11:30:17,30.2,30.0,36.8,37.3,30.1,37.05
2022-07-17T11:30:23,30.2,30.1,36.6,37.2,30.15,36.9
2022-07-17T11:30:28,30.2,30.1,36.7,37.4,30.15,37.05
2022-07-17T11:30:34,30.2,30.1,36.7,37.2,30.15,36.95
2022-07-17T11:30:39,30.2,30.1,36.6,37.3,30.15,36.95
2022-07-17T11:30:45,30.2,30.1,37.0,37.5,30.15,37.25
2022-07-17T11:30:50,30.1,30.1,37.2,37.6,30.1,37.4
2022-07-17T11:30:56,30.2,30.1,37.1,37.7,30.15,37.4
2022-07-17T11:31:01,30.2,30.1,37.1,37.8,30.15,37.45
2022-07-17T11:31:07,30.1,30.1,37.0,37.8,30.1,37.4
2022-07-17T11:31:12,30.2,30.1,36.9,37.3,30.15,37.1
2022-07-17T11:31:18,30.2,30.1,36.7,37.4,30.15,37.05
2022-07-17T11:31:24,30.2,30.0,36.9,37.5,30.1,37.2
2022-07-17T11:31:29,30.1,30.1,36.7,37.5,30.1,37.1
2022-07-17T11:31:35,30.2,30.0,36.9,37.7,30.1,37.3
2022-07-17T11:31:40,30.1,30.1,37.2,37.7,30.1,37.45
2022-07-17T11:31:46,30.1,30.1,37.0,37.6,30.1,37.3
2022-07-17T11:31:51,30.1,30.1,37.2,37.9,30.1,37.55
2022-07-17T11:31:57,30.2,30.1,37.1,37.9,30.15,37.5
2022-07-17T11:32:02,30.1,30.1,37.3,38.0,30.1,37.65
2022-07-17T11:32:08,30.2,30.1,37.2,37.7,30.15,37.45
2022-07-17T11:32:13,30.2,30.1,37.2,37.8,30.15,37.5
2022-07-17T11:32:19,30.2,30.2,37.0,37.9,30.2,37.45
2022-07-17T11:32:24,30.2,30.1,37.3,37.9,30.15,37.6
2022-07-17T11:32:30,30.2,30.2,37.4,37.9,30.2,37.65
2022-07-17T11:32:35,30.3,30.2,37.2,37.8,30.25,37.5
2022-07-17T11:32:41,30.2,30.1,37.2,37.7,30.15,37.45
2022-07-17T11:32:46,30.2,30.2,37.3,37.7,30.2,37.5
2022-07-17T11:32:52,30.2,30.1,37.0,37.6,30.15,37.3
2022-07-17T11:32:57,30.3,30.2,37.0,37.5,30.25,37.25
2022-07-17T11:33:03,30.4,30.2,37.1,37.6,30.3,37.35
2022-07-17T11:33:08,30.2,30.2,37.0,37.5,30.2,37.25
2022-07-17T11:33:14,30.3,30.3,37.1,37.8,30.3,37.45
2022-07-17T11:33:20,30.3,30.2,37.1,37.9,30.25,37.5
2022-07-17T11:33:25,30.4,30.3,37.3,38.0,30.35,37.65
2022-07-17T11:33:31,30.3,30.3,37.5,37.7,30.3,37.6
2022-07-17T11:33:36,30.4,30.4,37.3,38.1,30.4,37.7
2022-07-17T11:33:42,30.4,30.2,37.1,37.9,30.3,37.5
2022-07-17T11:33:47,30.4,30.3,37.2,37.5,30.35,37.35
2022-07-17T11:33:53,30.3,30.3,37.2,37.7,30.3,37.45
2022-07-17T11:33:58,30.5,30.2,37.4,38.0,30.35,37.7
2022-07-17T11:34:04,30.3,30.3,37.2,37.9,30.3,37.55
2022-07-17T11:34:09,30.4,30.3,37.4,38.0,30.35,37.7
2022-07-17T11:34:15,30.4,30.2,37.5,38.0,30.3,37.75
2022-07-17T11:34:20,30.4,30.2,37.5,38.1,30.3,37.8
2022-07-17T11:34:26,30.4,30.4,37.3,37.9,30.4,37.6
2022-07-17T11:34:31,30.4,30.4,37.3,37.9,30.4,37.6
2022-07-17T11:34:37,30.4,30.4,37.5,37.9,30.4,37.7
2022-07-17T11:34:42,30.5,30.4,37.2,38.0,30.45,37.6
2022-07-17T11:34:48,30.5,30.4,37.5,38.1,30.45,37.8
2022-07-17T11:34:53,30.6,30.5,37.8,38.4,30.55,38.1
2022-07-17T11:34:59,30.6,30.5,37.9,38.6,30.55,38.25
2022-07-17T11:35:04,30.7,30.5,37.7,38.3,30.6,38.0
2022-07-17T11:35:10,30.6,30.5,37.9,38.3,30.55,38.1
2022-07-17T11:35:16,30.6,30.5,37.6,38.3,30.55,37.95
2022-07-17T11:35:21,30.6,30.6,37.6,37.9,30.6,37.75
2022-07-17T11:35:27,30.6,30.6,37.4,37.8,30.6,37.6
2022-07-17T11:35:32,30.7,30.5,37.2,37.8,30.6,37.5
2022-07-17T11:35:38,30.7,30.6,36.9,37.7,30.65,37.3
2022-07-17T11:35:43,30.6,30.6,36.8,37.5,30.6,37.15
2022-07-17T11:35:49,30.6,30.6,36.7,37.5,30.6,37.1
2022-07-17T11:35:54,30.6,30.6,36.6,37.4,30.6,37.0
2022-07-17T11:36:00,30.6,30.5,37.0,37.6,30.55,37.3
2022-07-17T11:36:05,30.6,30.5,37.0,37.6,30.55,37.3
2022-07-17T11:36:11,30.7,30.6,37.2,37.8,30.65,37.5
2022-07-17T11:36:16,30.6,30.6,37.4,37.8,30.6,37.6
2022-07-17T11:36:22,30.7,30.5,37.2,37.7,30.6,37.45
2022-07-17T11:36:27,30.8,30.6,37.1,37.6,30.7,37.35
2022-07-17T11:36:33,30.7,30.6,37.0,37.6,30.65,37.3
2022-07-17T11:36:38,30.7,30.7,37.0,37.7,30.7,37.35
2022-07-17T11:36:44,30.7,30.6,37.0,37.5,30.65,37.25
2022-07-17T11:36:49,30.6,30.5,36.9,37.4,30.55,37.15
2022-07-17T11:36:55,30.6,30.5,36.8,37.5,30.55,37.15
2022-07-17T11:37:00,30.5,30.4,36.7,37.5,30.45,37.1
2022-07-17T11:37:06,30.4,30.3,36.4,37.3,30.35,36.85
2022-07-17T11:37:12,30.3,30.3,36.5,37.1,30.3,36.8
2022-07-17T11:37:17,30.4,30.2,36.5,37.0,30.3,36.75
2022-07-17T11:37:23,30.3,30.2,36.8,37.3,30.25,37.05
2022-07-17T11:37:28,30.3,30.2,36.6,37.2,30.25,36.9
2022-07-17T11:37:34,30.2,30.3,36.5,37.3,30.25,36.9
2022-07-17T11:37:39,30.3,30.2,36.7,37.4,30.25,37.05
2022-07-17T11:37:45,30.3,30.3,36.5,37.2,30.3,36.85
2022-07-17T11:37:50,30.3,30.2,36.8,37.4,30.25,37.1
2022-07-17T11:37:56,30.3,30.3,36.7,37.4,30.3,37.05
2022-07-17T11:38:01,30.3,30.2,36.9,37.5,30.25,37.2
2022-07-17T11:38:07,30.3,30.2,36.8,37.6,30.25,37.2
2022-07-17T11:38:13,30.3,30.3,37.0,37.6,30.3,37.3
2022-07-17T11:38:18,30.4,30.2,36.8,37.5,30.3,37.15
2022-07-17T11:38:24,30.3,30.3,36.7,37.5,30.3,37.1
2022-07-17T11:38:29,,30.4,,37.7,30.4,37.7
2022-07-17T11:38:35,30.4,30.4,37.1,37.6,30.4,37.35
2022-07-17T11:38:40,30.5,30.4,36.9,37.5,30.45,37.2
2022-07-17T11:38:46,30.5,30.5,37.0,37.6,30.5,37.3
2022-07-17T11:38:51,30.6,30.5,36.8,37.6,30.55,37.2
2022-07-17T11:38:57,30.6,30.4,36.5,37.2,30.5,36.85
2022-07-17T11:39:02,30.7,30.5,36.6,37.1,30.6,36.85
2022-07-17T11:39:08,30.7,30.5,36.7,37.3,30.6,37.0
2022-07-17T11:39:13,30.7,30.5,36.4,36.9,30.6,36.65
2022-07-17T11:39:19,30.7,30.7,36.3,36.9,30.7,36.6
2022-07-17T11:39:24,30.7,30.6,36.4,36.8,30.65,36.6
2022-07-17T11:39:30,30.8,30.6,36.1,36.8,30.7,36.45
2022-07-17T11:39:35,30.8,30.6,36.1,36.6,30.7,36.35
2022-07-17T11:39:41,30.7,30.7,36.0,36.5,30.7,36.25
2022-07-17T11:39:46,30.8,30.6,36.2,36.7,30.7,36.45
2022-07-17T11:39:52,30.8,30.7,36.5,37.1,30.75,36.8
2022-07-17T11:39:58,30.9,30.7,36.7,37.0,30.8,36.85
2022-07-17T11:40:03,,,,,,
2022-07-17T11:40:09,30.7,30.6,36.8,37.3,30.65,37.05
2022-07-17T11:40:14,30.6,30.6,36.7,37.3,30.6,37.0
2022-07-17T11:40:20,30.6,30.6,36.7,37.4,30.6,37.05
2022-07-17T11:40:25,30.6,30.5,36.7,37.2,30.55,36.95
2022-07-17T11:40:31,30.5,30.4,36.5,37.3,30.45,36.9
2022-07-17T11:40:36,30.5,30.4,36.7,37.2,30.45,36.95
2022-07-17T11:40:42,,30.4,,37.1,30.4,37.1
2022-07-17T11:40:47,30.5,30.4,36.4,37.4,30.45,36.9
2022-07-17T11:40:53,30.4,30.3,36.8,37.2,30.35,37.0
2022-07-17T11:40:58,30.4,30.3,36.8,37.5,30.35,37.15
2022-07-17T11:41:04,30.3,30.4,37.0,37.5,30.35,37.25
2022-07-17T11:41:09,30.4,30.4,36.8,37.4,30.4,37.1
2022-07-17T11:41:15,30.4,30.3,36.8,37.4,30.35,37.1
2022-07-17T11:41:20,30.4,30.4,36.8,37.4,30.4,37.1
2022-07-17T11:41:26,30.5,30.3,36.6,37.2,30.4,36.9
2022-07-17T11:41:31,30.4,30.4,36.6,37.3,30.4,36.95
2022-07-17T11:41:37,30.4,30.3,36.8,37.5,30.35,37.15
2022-07-17T11:41:42,,30.3,,37.4,30.3,37.4
2022-07-17T11:41:48,30.4,30.3,36.8,37.3,30.35,37.05
2022-07-17T11:41:54,30.4,30.3,36.7,37.5,30.35,37.1
2022-07-17T11:41:59,30.4,,36.9,,30.4,36.9
2022-07-17T11:42:05,30.4,30.3,37.0,37.5,30.35,37.25
2022-07-17T11:42:10,30.4,30.4,36.9,37.4,30.4,37.15
2022-07-17T11:42:16,30.4,30.3,37.0,37.4,30.35,37.2
2022-07-17T11:42:21,,30.3,,37.4,30.3,37.4
2022-07-17T11:42:27,30.4,30.3,36.7,37.3,30.35,37.0
2022-07-17T11:42:32,30.4,30.3,36.8,37.4,30.35,37.1
2022-07-17T11:42:38,30.3,30.2,36.7,37.5,30.25,37.1
2022-07-17T11:42:43,,30.3,,37.4,30.3,37.4
2022-07-17T11:42:49,30.3,30.2,36.8,37.3,30.25,37.05
2022-07-17T11:42:54,30.2,30.2,36.9,37.5,30.2,37.2
2022-07-17T11:43:00,30.2,30.2,36.9,37.4,30.2,37.15
2022-07-17T11:43:05,,30.0,,37.3,30.0,37.3
2022-07-17T11:43:11,30.2,30.1,36.9,37.5,30.15,37.2
2022-07-17T11:43:16,30.2,30.0,36.6,37.5,30.1,37.05
2022-07-17T11:43:22,30.1,30.0,36.8,37.3,30.05,37.05
2022-07-17T11:43:27,30.2,29.9,36.6,37.1,30.05,36.85
2022-07-17T11:43:33,30.1,30.0,36.5,37.3,30.05,36.9
2022-07-17T11:43:39,30.1,30.0,36.7,37.3,30.05,37.0
2022-07-17T11:43:44,30.1,30.0,36.9,37.6,30.05,37.25
2022-07-17T11:43:50,30.1,30.0,37.0,37.5,30.05,37.25
2022-07-17T11:43:55,30.1,29.9,37.1,37.7,30.0,37.4
2022-07-17T11:44:01,30.0,30.0,37.0,37.4,30.0,37.2
2022-07-17T11:44:06,30.1,29.9,36.9,37.5,30.0,37.2
2022-07-17T11:44:12,30.1,30.0,36.9,37.5,30.05,37.2
2022-07-17T11:44:17,,30.0,,37.6,30.0,37.6
2022-07-17T11:44:23,30.1,30.1,37.3,37.9,30.1,37.6
2022-07-17T11:44:28,30.1,30.0,37.2,37.7,30.05,37.45
2022-07-17T11:44:34,,30.1,,37.8,30.1,37.8
2022-07-17T11:44:39,30.2,30.2,37.3,37.6,30.2,37.45
2022-07-17T11:44:45,30.2,30.1,37.2,37.8,30.15,37.5
2022-07-17T11:44:50,30.3,30.1,37.3,37.8,30.2,37.55
2022-07-17T11:44:56,30.2,30.1,37.1,37.6,30.15,37.35
2022-07-17T11:45:01,30.2,30.1,37.0,37.6,30.15,37.3
2022-07-17T11:45:07,30.2,30.1,37.2,37.6,30.15,37.4
2022-07-17T11:45:12,30.1,30.1,37.1,37.7,30.1,37.4
2022-07-17T11:45:18,30.0,30.1,37.0,37.5,30.05,37.25
2022-07-17T11:45:23,29.9,30.0,36.9,37.4,29.95,37.15
2022-07-17T11:45:29,30.0,29.9,37.0,37.5,29.95,37.25
2022-07-17T11:45:35,29.9,29.8,37.0,37.7,29.85,37.35
2022-07-17T11:45:40,29.8,29.8,37.2,37.6,29.8,37.4
2022-07-17T11:45:46,29.8,29.8,37.0,37.5,29.8,37.25
2022-07-17T11:45:51,29.9,29.8,37.1,37.6,29.85,37.35
2022-07-17T11:45:57,29.8,29.8,37.2,37.8,29.8,37.5
2022-07-17T11:46:02,29.8,29.7,37.2,37.5,29.75,37.35
2022-07-17T11:46:08,29.8,29.6,37.2,37.7,29.7,37.45
2022-07-17T11:46:13,29.7,29.6,37.1,37.6,29.65,37.35
2022-07-17T11:46:19,29.8,29.7,37.3,37.8,29.75,37.55
2022-07-17T11:46:24,29.7,29.7,37.1,37.6,29.7,37.35
2022-07-17T11:46:30,29.8,29.7,37.0,37.7,29.75,37.35
2022-07-17T11:46:35,29.8,29.7,37.1,37.7,29.75,37.4
2022-07-17T11:46:41,29.8,29.7,37.3,37.8,29.75,37.55
2022-07-17T11:46:46,29.8,29.8,37.2,37.8,29.8,37.5
2022-07-17T11:46:52,29.9,29.8,37.2,37.7,29.85,37.45
2022-07-17T11:46:57,29.8,29.8,37.3,37.7,29.8,37.5
2022-07-17T11:47:03,29.9,29.8,37.0,37.8,29.85,37.4
2022-07-17T11:47:08,29.9,29.9,36.8,37.6,29.9,37.2
2022-07-17T11:47:14,29.8,29.8,36.9,37.4,29.8,37.15
2022-07-17T11:47:19,29.8,29.8,36.6,37.4,29.8,37.0
2022-07-17T11:47:25,29.9,29.7,36.8,37.3,29.8,37.05
2022-07-17T11:47:31,29.8,29.8,36.9,37.3,29.8,37.1
2022-07-17T11:47:36,29.8,29.8,36.9,37.5,29.8,37.2
2022-07-17T11:47:42,29.8,29.8,36.8,37.5,29.8,37.15
2022-07-17T11:47:47,29.8,29.8,36.9,37.7,29.8,37.3
2022-07-17T11:47:53,29.8,29.8,37.0,37.5,29.8,37.25
2022-07-17T11:47:58,29.9,29.8,36.9,37.6,29.85,37.25
2022-07-17T11:48:04,29.8,29.7,36.9,37.4,29.75,37.15
2022-07-17T11:48:09,29.7,29.7,36.9,37.3,29.7,37.1
2022-07-17T11:48:15,29.7,29.7,36.7,37.3,29.7,37.0
2022-07-17T11:48:20,29.8,29.7,36.7,37.3,29.75,37.0
2022-07-17T11:48:26,29.8,29.6,36.9,37.2,29.7,37.05
2022-07-17T11:48:31,29.7,29.7,36.9,37.4,29.7,37.15
2022-07-17T11:48:37,29.7,29.6,36.9,37.4,29.65,37.15
2022-07-17T11:48:42,29.7,29.6,37.1,37.5,29.65,37.3
2022-07-17T11:48:48,29.7,29.7,37.1,37.7,29.7,37.4
2022-07-17T11:48:53,29.7,29.7,36.9,37.6,29.7,37.25
2022-07-17T11:48:59,29.7,29.7,37.0,37.4,29.7,37.2
2022-07-17T12:17:57,30.8,36.5
2022-07-17T12:18:02,30.8,36.9
2022-07-17T12:18:08,30.8,36.6
2022-07-17T12:18:13,30.8,36.6
2022-07-17T12:18:18,30.7,36.7
2022-07-17T12:18:24,30.7,36.5
